id_image,label,image_name,key_value,ingredients,json_format,json_format_clean,total_g,target,json_nutrition,ing_not_found
pad_thai/32_pad_thai_hostedLargeUrl.jpg,2480,32_pad_thai_hostedLargeUrl.jpg,pad_thai,"noodles,beans,chicken,egg,pepper,nut,vinegar,palm sugar,fish,soy,onion,chili,salt,garlic,cilantro","{""pad_thai"": {""noodles"": 200,""beans"": 100,""chicken"": 200,""egg"": 2,""pepper"": 5,""nut"": 20,""vinegar"": 30,""palm sugar"": 50,""fish"": 100,""soy"": 30,""onion"": 50,""chili"": 10,""salt"": 5,""garlic"": 10,""cilantro"": 10}}","{'pad_thai': {'noodles': 200, 'beans': 100, 'chicken': 200, 'egg': 2, 'pepper': 5, 'nut': 20, 'vinegar': 30, 'palm sugar': 50, 'fish': 100, 'soy': 30, 'onion': 50, 'chili': 10, 'salt': 5, 'garlic': 10, 'cilantro': 10}}",822.0,"[0.029866180048661796, 0.0669403892944039, 0.11014598540145987, 0.7930474452554744]","{'pad_thai': {'cal': 719.18, 'fat': 0.029866180048661796, 'carb': 0.0669403892944039, 'protein': 0.11014598540145987, 'other': 0.7930474452554744}}","['beans', 'egg', 'nut', 'palm sugar', 'soy', 'onion']"
pad_thai/10_chicken_pad_thai_hostedLargeUrl.jpg,2458,10_chicken_pad_thai_hostedLargeUrl.jpg,pad_thai,"oil,chicken,salt,pepper,tofu,egg,oil,noodles,chili,soy,fish,beans,jalapeno chilies,onion,nut,basil,pepper,lime","{""pad_thai"": {""oil"": 60, ""chicken"": 200, ""salt"": 5, ""pepper"": 2, ""tofu"": 100, ""egg"": 60, ""oil"": 60, ""noodles"": 250, ""chili"": 10, ""soy"": 30, ""fish"": 200, ""beans"": 100, ""jalapeno chilies"": 20, ""onion"": 60, ""nut"": 20, ""basil"": 15, ""pepper"": 5, ""lime"": 10}}","{'pad_thai': {'oil': 60, 'chicken': 200, 'salt': 5, 'pepper': 5, 'tofu': 100, 'egg': 60, 'noodles': 250, 'chili': 10, 'soy': 30, 'fish': 200, 'beans': 100, 'jalapeno chilies': 20, 'onion': 60, 'nut': 20, 'basil': 15, 'lime': 10}}",1145.0,"[0.09023580786026202, 0.05860698689956331, 0.1039301310043668, 0.7472270742358078]","{'pad_thai': {'cal': 1472.44, 'fat': 0.09023580786026202, 'carb': 0.05860698689956331, 'protein': 0.1039301310043668, 'other': 0.7472270742358078}}","['egg', 'soy', 'beans', 'jalapeno chilies', 'onion', 'nut']"
pad_thai/38_shrimp_pad_thai_hostedLargeUrl.jpg,2486,38_shrimp_pad_thai_hostedLargeUrl.jpg,pad_thai,"noodles,shrimp,oil,garlic,gin,jalapeno chilies,zucchini,egg,cilantro,scallions,lime,fish,brown sugar,soy,nut,beans,lime","{""apple_pie"": {""sugar"": 150,""nutmeg"": 0.50,""milk"": 240,""butter"": 113,""flour"": 180, ""pastry"": 1, ""cinnamon"": 2.60,""apples"": 680,""lemon"": 15}}","{'apple_pie': {'sugar': 150, 'nutmeg': 0.5, 'milk': 240, 'butter': 113, 'flour': 180, 'pastry': 1, 'cinnamon': 2.6, 'apples': 680, 'lemon': 15}}",1382.1,"[0.07085956153679185, 0.2172512842775487, 0.020135301353013533, 0.6917538528326459]","{'apple_pie': {'cal': 2174.34, 'fat': 0.07085956153679185, 'carb': 0.2172512842775487, 'protein': 0.020135301353013533, 'other': 0.6917538528326459}}","['nutmeg', 'pastry', 'cinnamon', 'apples']"
pad_thai/28_shrimp_pad_thai_hostedLargeUrl.jpg,2476,28_shrimp_pad_thai_hostedLargeUrl.jpg,pad_thai,"noodles,egg,oil,fish,soy,lime,butter,sugar,pepper,garlic,gin,shrimp,salt,broccoli,onion,beans,nut,cilantro,lime","{""pad_thai"": {""noodles"": 200, ""egg"": 2, ""oil"": 15, ""fish"": 200, ""soy"": 30, ""lime"": 30, ""butter"": 50, ""sugar"": 25, ""pepper"": 5, ""garlic"": 10, ""gin"": 15, ""shrimp"": 200, ""salt"": 5, ""broccoli"": 100, ""onion"": 50, ""beans"": 50, ""nut"": 30, ""cilantro"": 10, ""lime"": 30}}","{'pad_thai': {'noodles': 200, 'egg': 2, 'oil': 15, 'fish': 200, 'soy': 30, 'lime': 30, 'butter': 50, 'sugar': 25, 'pepper': 5, 'garlic': 10, 'gin': 15, 'shrimp': 200, 'salt': 5, 'broccoli': 100, 'onion': 50, 'beans': 50, 'nut': 30, 'cilantro': 10}}",1027.0,"[0.08458617332035054, 0.08737585199610516, 0.09519961051606622, 0.732838364167478]","{'pad_thai': {'cal': 1305.64, 'fat': 0.08458617332035054, 'carb': 0.08737585199610516, 'protein': 0.09519961051606622, 'other': 0.732838364167478}}","['egg', 'soy', 'gin', 'onion', 'beans', 'nut']"
pad_thai/39_pad_thai_hostedLargeUrl.jpg,2487,39_pad_thai_hostedLargeUrl.jpg,pad_thai,"noodles,fish,lime,sugar,oil,shrimp,garlic,pepper,egg,beans,nut,onion,cilantro,mint","{""pad_thai"": {""noodles"": 200,""fish"": 250,""lime"": 1,""sugar"": 50,""oil"": 30,""shrimp"": 300,""garlic"": 20,""pepper"": 2,""egg"": 2,""beans"": 100,""nut"": 50,""onion"": 50,""cilantro"": 10,""mint"": 10}}","{'pad_thai': {'noodles': 200, 'fish': 250, 'lime': 1, 'sugar': 50, 'oil': 30, 'shrimp': 300, 'garlic': 20, 'pepper': 2, 'egg': 2, 'beans': 100, 'nut': 50, 'onion': 50, 'cilantro': 10, 'mint': 10}}",1075.0,"[0.06302883720930233, 0.10033581395348837, 0.11957860465116278, 0.7170567441860465]","{'pad_thai': {'cal': 1291.1, 'fat': 0.06302883720930233, 'carb': 0.10033581395348837, 'protein': 0.11957860465116278, 'other': 0.7170567441860465}}","['egg', 'beans', 'nut', 'onion', 'mint']"
pad_thai/6_shrimp_pad_thai_hostedLargeUrl.jpg,2455,6_shrimp_pad_thai_hostedLargeUrl.jpg,pad_thai,"noodles,brown sugar,lower soy,fish,lime,sriracha,oil,onion,shrimp,cloves,beans,nut,basil","{""pad_thai"": {""noodles"": 225, ""brown sugar"": 50, ""lower soy"": 60, ""fish"": 150, ""lime"": 30, ""sriracha"": 5, ""oil"": 15, ""onion"": 50, ""shrimp"": 200, ""cloves"": 2, ""beans"": 150, ""nut"": 50, ""basil"": 5}}","{'pad_thai': {'noodles': 225, 'brown sugar': 50, 'lower soy': 60, 'fish': 150, 'lime': 30, 'sriracha': 5, 'oil': 15, 'onion': 50, 'shrimp': 200, 'cloves': 2, 'beans': 150, 'nut': 50, 'basil': 5}}",992.0,"[0.04020665322580645, 0.10977822580645162, 0.08688004032258065, 0.7631350806451613]","{'pad_thai': {'cal': 976.6600000000001, 'fat': 0.04020665322580645, 'carb': 0.10977822580645162, 'protein': 0.08688004032258065, 'other': 0.7631350806451613}}","['lower soy', 'sriracha', 'onion', 'cloves', 'beans', 'nut']"
pad_thai/36_20_minute_pad_thai_hostedLargeUrl.jpg,2484,36_20_minute_pad_thai_hostedLargeUrl.jpg,pad_thai,"noodles,fish,lime,soy,brown sugar,nut,ancho,sambal ulek,egg,garlic,pepper,sugar,nut,cilantro,scallions,lime","{""pad_thai"": {""noodles"": 200,""fish"": 300,""lime"": 30,""soy"": 45,""brown sugar"": 50,""nut"": 25,""ancho"": 5,""sambal ulek"": 10,""egg"": 2,""garlic"": 10,""pepper"": 5,""sugar"": 20,""nut"": 10,""cilantro"": 5,""scallions"": 20,""lime"": 15}}","{'pad_thai': {'noodles': 200, 'fish': 300, 'lime': 15, 'soy': 45, 'brown sugar': 50, 'nut': 10, 'ancho': 5, 'sambal ulek': 10, 'egg': 2, 'garlic': 10, 'pepper': 5, 'sugar': 20, 'cilantro': 5, 'scallions': 20}}",697.0,"[0.062144906743185076, 0.17865853658536587, 0.09355093256814918, 0.6656456241032999]","{'pad_thai': {'cal': 836.14, 'fat': 0.062144906743185076, 'carb': 0.17865853658536587, 'protein': 0.09355093256814918, 'other': 0.6656456241032999}}","['soy', 'nut', 'ancho', 'sambal ulek', 'egg', 'scallions']"
pad_thai/23_chicken_pad_thai_hostedLargeUrl.jpg,2471,23_chicken_pad_thai_hostedLargeUrl.jpg,pad_thai,"nut,chicken,jumbo shrimp,garlic,thai chile,salt,cayenne pepper,egg,noodles,onion,rice,fish,aminos,maple syrup,gin,beans,nut,basil,lime","{""pad_thai"": {""nut"": 0.50,""chicken"": 150,""jumbo shrimp"": 340,""garlic"": 7,""thai chile"": 2.60,""salt"": 10,""cayenne pepper"": 1.50,""egg"": 2,""noodles"": 200,""onion"": 100,""rice"": 200,""fish"": 170,""aminos"": 10,""maple syrup"": 15,""gin"": 30,""beans"": 120,""nut"": 1,""basil"": 5,""lime"": 1}}","{'pad_thai': {'nut': 1, 'chicken': 150, 'jumbo shrimp': 340, 'garlic': 7, 'thai chile': 2.6, 'salt': 10, 'cayenne pepper': 1.5, 'egg': 2, 'noodles': 200, 'onion': 100, 'rice': 200, 'fish': 170, 'aminos': 10, 'maple syrup': 15, 'gin': 30, 'beans': 120, 'basil': 5, 'lime': 1}}",1365.1,"[0.023699362684052455, 0.0866346787781115, 0.06801699509193466, 0.8216489634459013]","{'pad_thai': {'cal': 987.4300000000001, 'fat': 0.023699362684052455, 'carb': 0.0866346787781115, 'protein': 0.06801699509193466, 'other': 0.8216489634459013}}","['nut', 'jumbo shrimp', 'thai chile', 'cayenne pepper', 'egg', 'onion', 'aminos', 'gin', 'beans']"
pad_thai/15_pad_thai_hostedLargeUrl.jpg,2463,15_pad_thai_hostedLargeUrl.jpg,pad_thai,"water,rice,oil,soy,fish,brown sugar,egg,chicken,cloves,shrimp,onion,paprika,beans,cilantro,nut,lime","{""pad_thai"": {""water"": 100,""rice"": 200,""oil"": 15,""soy"": 30,""fish"": 200,""brown sugar"": 50, ""egg"": 1,""chicken"": 200,""cloves"": 0.5,""shrimp"": 150,""onion"": 100,""paprika"": 5,""beans"": 50,""cilantro"": 20,""nut"": 50,""lime"": 15}}","{'pad_thai': {'water': 100, 'rice': 200, 'oil': 15, 'soy': 30, 'fish': 200, 'brown sugar': 50, 'egg': 1, 'chicken': 200, 'cloves': 0.5, 'shrimp': 150, 'onion': 100, 'paprika': 5, 'beans': 50, 'cilantro': 20, 'nut': 50, 'lime': 15}}",1186.5,"[0.04161820480404552, 0.09069953645174883, 0.11866413822166033, 0.7490181205225453]","{'pad_thai': {'cal': 1250.52, 'fat': 0.04161820480404552, 'carb': 0.09069953645174883, 'protein': 0.11866413822166033, 'other': 0.7490181205225453}}","['soy', 'egg', 'cloves', 'onion', 'paprika', 'beans', 'nut']"
pad_thai/13_lean_tofu_pad_thai_hostedLargeUrl.jpg,2461,13_lean_tofu_pad_thai_hostedLargeUrl.jpg,pad_thai,"brown rice,tomato,apple,honey,fish,lime,cayenne pepper,oil,egg,cabbage,beans,onion,carrot,tofu,cilantro,nut,lime","{""apple_pie"": {""sugar"": 150,""nutmeg"": 0.50,""milk"": 240,""butter"": 113,""flour"": 180, ""pastry"": 1, ""cinnamon"": 2.60,""apples"": 680,""lemon"": 15}}","{'apple_pie': {'sugar': 150, 'nutmeg': 0.5, 'milk': 240, 'butter': 113, 'flour': 180, 'pastry': 1, 'cinnamon': 2.6, 'apples': 680, 'lemon': 15}}",1382.1,"[0.07085956153679185, 0.2172512842775487, 0.020135301353013533, 0.6917538528326459]","{'apple_pie': {'cal': 2174.34, 'fat': 0.07085956153679185, 'carb': 0.2172512842775487, 'protein': 0.020135301353013533, 'other': 0.6917538528326459}}","['nutmeg', 'pastry', 'cinnamon', 'apples']"
pad_thai/8_shrimp_pad_thai_cups_hostedLargeUrl.jpg,2457,8_shrimp_pad_thai_cups_hostedLargeUrl.jpg,pad_thai,"wonton wrappers,brown rice,brown sugar,soy,fish,lime,sriracha,oil,scallions,shrimp,garlic,beans,nut,cilantro","{""apple_pie"": {""sugar"": 150, ""nutmeg"": 0.50, ""milk"": 240, ""butter"": 113, ""flour"": 180, ""pastry"": 1, ""cinnamon"": 2.60, ""apples"": 680, ""lemon"": 15}}","{'apple_pie': {'sugar': 150, 'nutmeg': 0.5, 'milk': 240, 'butter': 113, 'flour': 180, 'pastry': 1, 'cinnamon': 2.6, 'apples': 680, 'lemon': 15}}",1382.1,"[0.07085956153679185, 0.2172512842775487, 0.020135301353013533, 0.6917538528326459]","{'apple_pie': {'cal': 2174.34, 'fat': 0.07085956153679185, 'carb': 0.2172512842775487, 'protein': 0.020135301353013533, 'other': 0.6917538528326459}}","['nutmeg', 'pastry', 'cinnamon', 'apples']"
pad_thai/7_pad_thai_hostedLargeUrl.jpg,2456,7_pad_thai_hostedLargeUrl.jpg,pad_thai,"noodles,fish,lime,sugar,oil,shrimp,cloves,pepper,egg,beans,nut,onion,cilantro,mint","{""pad_thai"": {""noodles"": 200, ""fish"": 250, ""lime"": 1, ""sugar"": 50, ""oil"": 15, ""shrimp"": 300, ""cloves"": 2, ""pepper"": 5, ""egg"": 2, ""beans"": 100, ""nut"": 10, ""onion"": 50, ""cilantro"": 5, ""mint"": 5}}","{'pad_thai': {'noodles': 200, 'fish': 250, 'lime': 1, 'sugar': 50, 'oil': 15, 'shrimp': 300, 'cloves': 2, 'pepper': 5, 'egg': 2, 'beans': 100, 'nut': 10, 'onion': 50, 'cilantro': 5, 'mint': 5}}",995.0,"[0.05290150753768844, 0.1018643216080402, 0.12785628140703517, 0.7173778894472362]","{'pad_thai': {'cal': 1128.4, 'fat': 0.05290150753768844, 'carb': 0.1018643216080402, 'protein': 0.12785628140703517, 'other': 0.7173778894472362}}","['cloves', 'egg', 'beans', 'nut', 'onion', 'mint']"
pad_thai/19_pad_thai_hostedLargeUrl.jpg,2467,19_pad_thai_hostedLargeUrl.jpg,pad_thai,"noodles,oil,egg,shrimp,tofu,radish,beans,water,tamari,fish,syrup,chives,thai chile,nut,lime","{""apple_pie"": {""sugar"": 200,""nutmeg"": 2,""milk"": 180,""butter"": 150,""flour"": 250,    ""pastry"": 1, ""cinnamon"": 5,""apples"": 800,""lemon"": 20}}","{'apple_pie': {'sugar': 200, 'nutmeg': 2, 'milk': 180, 'butter': 150, 'flour': 250, 'pastry': 1, 'cinnamon': 5, 'apples': 800, 'lemon': 20}}",1608.0,"[0.07927860696517414, 0.24934701492537312, 0.020659203980099503, 0.6507151741293532]","{'apple_pie': {'cal': 2859.3500000000004, 'fat': 0.07927860696517414, 'carb': 0.24934701492537312, 'protein': 0.020659203980099503, 'other': 0.6507151741293532}}","['nutmeg', 'pastry', 'cinnamon', 'apples']"
pad_thai/47_pad_thai_hostedLargeUrl.jpg,2495,47_pad_thai_hostedLargeUrl.jpg,pad_thai,"tamari,fish,chicken,cayenne pepper,paprika,brown sugar,pepper,brown rice,shrimp,chicken,beans,garlic,corn starch,soy,oil,nut,onion,egg,lime,chilli","{""pad_thai"": {""tamari"": 15,""fish"": 300,""chicken"": 200,""cayenne pepper"": 1.5,""paprika"": 2,""brown sugar"": 50,""pepper"": 5,""brown rice"": 500,""shrimp"": 250,""beans"": 200,""garlic"": 50,""corn starch"": 30,""soy"": 15,""oil"": 60,""nut"": 100,""onion"": 100,""egg"": 2,""lime"": 20,""chilli"": 5}}","{'pad_thai': {'tamari': 15, 'fish': 300, 'chicken': 200, 'cayenne pepper': 1.5, 'paprika': 2, 'brown sugar': 50, 'pepper': 5, 'brown rice': 500, 'shrimp': 250, 'beans': 200, 'garlic': 50, 'corn starch': 30, 'soy': 15, 'oil': 60, 'nut': 100, 'onion': 100, 'egg': 2, 'lime': 20, 'chilli': 5}}",1905.5,"[0.058653896615061665, 0.11072421936499606, 0.1016950931514038, 0.7289267908685384]","{'pad_thai': {'cal': 2320.84, 'fat': 0.058653896615061665, 'carb': 0.11072421936499606, 'protein': 0.1016950931514038, 'other': 0.7289267908685384}}","['tamari', 'cayenne pepper', 'paprika', 'beans', 'soy', 'nut', 'onion', 'egg', 'chilli']"
pad_thai/31_everyday_pad_thai_hostedLargeUrl.jpg,2479,31_everyday_pad_thai_hostedLargeUrl.jpg,pad_thai,"noodles,oil,tofu,salt,broccoli,garlic,scallions,cilantro,mung bean sprouts,tomato,tamari,brown sugar,lime,sriracha,miso,water,nut,lime","{""pad_thai"": {""noodles"": 200, ""oil"": 15, ""tofu"": 150, ""salt"": 2.50, ""broccoli"": 100, ""garlic"": 10, ""scallions"": 30, ""cilantro"": 10, ""mung bean sprouts"": 50, ""tomato"": 100, ""tamari"": 10, ""brown sugar"": 15, ""lime"": 30, ""sriracha"": 5, ""miso"": 10, ""water"": 100, ""nut"": 20, ""lime"": 15}}","{'pad_thai': {'noodles': 200, 'oil': 15, 'tofu': 150, 'salt': 2.5, 'broccoli': 100, 'garlic': 10, 'scallions': 30, 'cilantro': 10, 'mung bean sprouts': 50, 'tomato': 100, 'tamari': 10, 'brown sugar': 15, 'lime': 15, 'sriracha': 5, 'miso': 10, 'water': 100, 'nut': 20}}",842.5,"[0.03196439169139466, 0.09471216617210683, 0.028937685459940653, 0.8443857566765579]","{'pad_thai': {'cal': 632.14, 'fat': 0.03196439169139466, 'carb': 0.09471216617210683, 'protein': 0.028937685459940653, 'other': 0.8443857566765579}}","['scallions', 'mung bean sprouts', 'tomato', 'tamari', 'sriracha', 'miso', 'nut']"
pad_thai/46_pad_thai_hostedLargeUrl.jpg,2494,46_pad_thai_hostedLargeUrl.jpg,pad_thai,"tamari,fish,chicken,cayenne pepper,paprika,brown sugar,pepper,noodles,shrimp,chicken,beans,garlic,corn starch,soy,oil,nut,onion,egg,lime,chilli","{""pad_thai"": {""tamari"": 250, ""fish"": 450, ""chicken"": 500, ""cayenne pepper"": 5, ""paprika"": 5, ""brown sugar"": 50, ""pepper"": 5, ""noodles"": 400, ""shrimp"": 300, ""beans"": 200, ""garlic"": 20, ""corn starch"": 30, ""soy"": 50, ""oil"": 30, ""nut"": 50, ""onion"": 100, ""egg"": 100, ""lime"": 15, ""chilli"": 2}}","{'pad_thai': {'tamari': 250, 'fish': 450, 'chicken': 500, 'cayenne pepper': 5, 'paprika': 5, 'brown sugar': 50, 'pepper': 5, 'noodles': 400, 'shrimp': 300, 'beans': 200, 'garlic': 20, 'corn starch': 30, 'soy': 50, 'oil': 30, 'nut': 50, 'onion': 100, 'egg': 100, 'lime': 15, 'chilli': 2}}",2562.0,"[0.04525956284153006, 0.07246682279469163, 0.12858118657298986, 0.7536924277907885]","{'pad_thai': {'cal': 2685.2200000000003, 'fat': 0.04525956284153006, 'carb': 0.07246682279469163, 'protein': 0.12858118657298986, 'other': 0.7536924277907885}}","['tamari', 'cayenne pepper', 'paprika', 'beans', 'soy', 'nut', 'onion', 'egg', 'chilli']"
pad_thai/44_pad_thai_hostedLargeUrl.jpg,2492,44_pad_thai_hostedLargeUrl.jpg,pad_thai,"lime,fish,tamari,rice,pepper,sugar,noodles,oil,garlic,shallot,chicken,tofu,egg,beans,nut,cilantro,scallions","{""pad_thai"": {""lime"": 1, ""fish"": 200, ""tamari"": 30, ""rice"": 200, ""pepper"": 5, ""sugar"": 20, ""noodles"": 100, ""oil"": 15, ""garlic"": 10, ""shallot"": 10, ""chicken"": 100, ""tofu"": 100, ""egg"": 2, ""beans"": 50, ""nut"": 30, ""cilantro"": 10, ""scallions"": 10}}","{'pad_thai': {'lime': 1, 'fish': 200, 'tamari': 30, 'rice': 200, 'pepper': 5, 'sugar': 20, 'noodles': 100, 'oil': 15, 'garlic': 10, 'shallot': 10, 'chicken': 100, 'tofu': 100, 'egg': 2, 'beans': 50, 'nut': 30, 'cilantro': 10, 'scallions': 10}}",893.0,"[0.058468085106382975, 0.11997760358342667, 0.0970515117581187, 0.7245027995520716]","{'pad_thai': {'cal': 1046.04, 'fat': 0.058468085106382975, 'carb': 0.11997760358342667, 'protein': 0.0970515117581187, 'other': 0.7245027995520716}}","['tamari', 'shallot', 'egg', 'beans', 'nut', 'scallions']"
pad_thai/11_easy_pad_thai_hostedLargeUrl.jpg,2459,11_easy_pad_thai_hostedLargeUrl.jpg,pad_thai,"noodles,brown sugar,lime,soy,sriracha,oil,scallions,cloves,egg,cilantro,nut,beans,carrot","{""pad_thai"": {""noodles"": 200,""brown sugar"": 100,""lime"": 1,""soy"": 50,""sriracha"": 15,""oil"": 30,""scallions"": 50,""cloves"": 2,""egg"": 1,""cilantro"": 5,""nut"": 30,""beans"": 100,""carrot"": 50}}","{'pad_thai': {'noodles': 200, 'brown sugar': 100, 'lime': 1, 'soy': 50, 'sriracha': 15, 'oil': 30, 'scallions': 50, 'cloves': 2, 'egg': 1, 'cilantro': 5, 'nut': 30, 'beans': 100, 'carrot': 50}}",634.0,"[0.05414353312302839, 0.24178233438485802, 0.015247634069400627, 0.6888264984227129]","{'pad_thai': {'cal': 943.86, 'fat': 0.05414353312302839, 'carb': 0.24178233438485802, 'protein': 0.015247634069400627, 'other': 0.6888264984227129}}","['soy', 'sriracha', 'scallions', 'cloves', 'egg', 'nut', 'beans']"
pad_thai/25_shrimp_pad_thai_hostedLargeUrl.jpg,2473,25_shrimp_pad_thai_hostedLargeUrl.jpg,pad_thai,"noodles,tamari,fish,lime,palm sugar,pepper,oil,cloves,scallions,gin,broccoli,shrimp,beans,tofu,egg,nut,cilantro,lime","{""pad_thai"": {""noodles"": 227,""tamari"": 15,""fish"": 170,""lime"": 28,""palm sugar"": 113,""pepper"": 2.60,""oil"": 15,""cloves"": 2,""scallions"": 15,""gin"": 30,""broccoli"": 170,""shrimp"": 170,""beans"": 113,""tofu"": 113,""egg"": 1,""nut"": 15,""cilantro"": 5,""lime"": 28}}","{'pad_thai': {'noodles': 227, 'tamari': 15, 'fish': 170, 'lime': 28, 'palm sugar': 113, 'pepper': 2.6, 'oil': 15, 'cloves': 2, 'scallions': 15, 'gin': 30, 'broccoli': 170, 'shrimp': 170, 'beans': 113, 'tofu': 113, 'egg': 1, 'nut': 15, 'cilantro': 5}}",1204.6,"[0.04031811389672921, 0.06184941059272789, 0.07950606010293874, 0.8183264154076042]","{'pad_thai': {'cal': 920.09, 'fat': 0.04031811389672921, 'carb': 0.06184941059272789, 'protein': 0.07950606010293874, 'other': 0.8183264154076042}}","['tamari', 'palm sugar', 'cloves', 'scallions', 'gin', 'beans', 'egg', 'nut']"
pad_thai/20_pad_thai_hostedLargeUrl.jpg,2468,20_pad_thai_hostedLargeUrl.jpg,pad_thai,"noodles,shrimp,oil,water,sugar,tamari,fish,pepper,tofu,shallot,garlic,turnip,chives,egg,mung bean sprouts,nut,cilantro","{""apple_pie"": {""sugar"": 150,""nutmeg"": 0.50,""milk"": 240,""butter"": 113,""flour"": 180, ""pastry"": 1, ""cinnamon"": 2.60,""apples"": 680,""lemon"": 15}}","{'apple_pie': {'sugar': 150, 'nutmeg': 0.5, 'milk': 240, 'butter': 113, 'flour': 180, 'pastry': 1, 'cinnamon': 2.6, 'apples': 680, 'lemon': 15}}",1382.1,"[0.07085956153679185, 0.2172512842775487, 0.020135301353013533, 0.6917538528326459]","{'apple_pie': {'cal': 2174.34, 'fat': 0.07085956153679185, 'carb': 0.2172512842775487, 'protein': 0.020135301353013533, 'other': 0.6917538528326459}}","['nutmeg', 'pastry', 'cinnamon', 'apples']"
takoyaki/2_takoyaki_cream_puff_hostedLargeUrl.jpg,2500,2_takoyaki_cream_puff_hostedLargeUrl.jpg,takoyaki,"butter,water,salt,cake,egg,yolk,corn starch,sugar,milk,vanilla","{""takoyaki"": {""butter"": 113, ""water"": 240, ""salt"": 5, ""cake"": 180, ""egg"": 1, ""yolk"": 2, ""corn starch"": 120, ""sugar"": 150, ""milk"": 240, ""vanilla"": 5}}","{'takoyaki': {'butter': 113, 'water': 240, 'salt': 5, 'cake': 180, 'egg': 1, 'yolk': 2, 'corn starch': 120, 'sugar': 150, 'milk': 240, 'vanilla': 5}}",1056.0,"[0.09105113636363638, 0.25737973484848486, 0.009151515151515152, 0.6424176136363637]","{'takoyaki': {'cal': 1970.6100000000001, 'fat': 0.09105113636363638, 'carb': 0.25737973484848486, 'protein': 0.009151515151515152, 'other': 0.6424176136363637}}","['cake', 'egg', 'yolk', 'vanilla']"
takoyaki/6_pusheen_donuts_hostedLargeUrl.jpg,2504,6_pusheen_donuts_hostedLargeUrl.jpg,takoyaki,"flour,sugar,baking,salt,butter,vanilla,vanilla bean,egg,butter,candy melts,shortening,food colouring,sprinkles,almond","{""takoyaki"": {""flour"": 180,""sugar"": 150,""baking"": 2.60,""salt"": 1,""butter"": 226,""vanilla"": 2,""vanilla bean"": 1,""egg"": 1,""candy melts"": 113,""shortening"": 113,""food colouring"": 2,""sprinkles"": 15,""almond"": 15}}","{'takoyaki': {'flour': 180, 'sugar': 150, 'baking': 2.6, 'salt': 1, 'butter': 226, 'vanilla': 2, 'vanilla bean': 1, 'egg': 1, 'candy melts': 113, 'shortening': 113, 'food colouring': 2, 'sprinkles': 15, 'almond': 15}}",821.6,"[0.225, 0.34935004868549174, 0.02454722492697176, 0.4011027263875365]","{'takoyaki': {'cal': 2857.8, 'fat': 0.225, 'carb': 0.34935004868549174, 'protein': 0.02454722492697176, 'other': 0.4011027263875365}}","['baking', 'vanilla', 'vanilla bean', 'egg', 'candy melts', 'shortening', 'food colouring', 'sprinkles', 'almond']"
takoyaki/4_nutella-filled_pancake_pops_hostedLargeUrl.jpg,2502,4_nutella-filled_pancake_pops_hostedLargeUrl.jpg,takoyaki,"flour,caster sugar,baking,egg,butter,nut","{""takoyaki"": {""flour"": 180, ""caster sugar"": 150, ""baking"": 2, ""egg"": 1, ""butter"": 113, ""nut"": 0.50}}","{'takoyaki': {'flour': 180, 'caster sugar': 150, 'baking': 2, 'egg': 1, 'butter': 113, 'nut': 0.5}}",446.5,"[0.20902575587905933, 0.30663605823068313, 0.043144456886898094, 0.4411937290033594]","{'takoyaki': {'cal': 1465.5900000000001, 'fat': 0.20902575587905933, 'carb': 0.30663605823068313, 'protein': 0.043144456886898094, 'other': 0.4411937290033594}}","['caster sugar', 'baking', 'egg', 'nut']"
takoyaki/5_baked_lemon-poppy_seed_donuts_hostedLargeUrl.jpg,2503,5_baked_lemon-poppy_seed_donuts_hostedLargeUrl.jpg,takoyaki,"flour,baking,sugar,salt,poppy seeds,butter,butter,vanilla,egg,lemon,lemon,sugar","{""takoyaki"": {""flour"": 180,""baking"": 5,""sugar"": 150,""salt"": 5,""poppy seeds"": 10,""butter"": 226,""vanilla"": 2,""egg"": 1,""lemon"": 15,""sugar"": 150}}","{'takoyaki': {'flour': 180, 'baking': 5, 'sugar': 150, 'salt': 5, 'poppy seeds': 10, 'butter': 226, 'vanilla': 2, 'egg': 1, 'lemon': 15}}",594.0,"[0.3112878787878788, 0.4854814814814815, 0.03423063973063973, 0.16899999999999993]","{'takoyaki': {'cal': 2862.15, 'fat': 0.3112878787878788, 'carb': 0.4854814814814815, 'protein': 0.03423063973063973, 'other': 0.16899999999999993}}","['baking', 'poppy seeds', 'vanilla', 'egg']"
takoyaki/0_takoyaki_hostedLargeUrl.jpg,2498,0_takoyaki_hostedLargeUrl.jpg,takoyaki,"egg,cake,milk,water,dashi,cabbage,chives,onion,shrimp,squid","{""takoyaki"": {""egg"": 2, ""cake"": 50, ""milk"": 240, ""water"": 200, ""dashi"": 5, ""cabbage"": 200, ""chives"": 30, ""onion"": 100, ""shrimp"": 200, ""squid"": 200}}","{'takoyaki': {'egg': 2, 'cake': 50, 'milk': 240, 'water': 200, 'dashi': 5, 'cabbage': 200, 'chives': 30, 'onion': 100, 'shrimp': 200, 'squid': 200}}",1227.0,"[0.016430317848410758, 0.02852485737571312, 0.07709861450692745, 0.8779462102689487]","{'takoyaki': {'cal': 712.5999999999999, 'fat': 0.016430317848410758, 'carb': 0.02852485737571312, 'protein': 0.07709861450692745, 'other': 0.8779462102689487}}","['egg', 'cake', 'dashi', 'chives', 'onion']"
